id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
2308,554,Visa,Debit,4439649579256628,01/2021,327,YES,2,$27376,03/2012,2012,No
6070,554,Mastercard,Debit,5140694561445565,07/2019,960,YES,2,$32676,12/2012,2012,No
3912,554,Visa,Debit,4096589319918041,04/2021,856,NO,1,$25658,07/2009,2009,No
4275,554,Visa,Credit,4796299187967541,05/2018,852,NO,2,$22800,08/2008,2011,No
1659,596,Mastercard,Credit,5610919224995166,06/2023,951,YES,2,$10700,02/2020,2020,No
2753,596,Visa,Credit,4733769586168380,02/2021,556,YES,2,$5100,04/2015,2015,No
1925,596,Visa,Credit,4520440445748141,01/2022,108,NO,1,$7200,02/2020,2020,No
5985,170,Visa,Debit,4098737153492414,03/2020,894,YES,1,$16740,12/2009,2011,No
866,170,Visa,Debit,4711760668874166,02/2020,378,YES,1,$13841,01/2020,2020,No
4841,170,Visa,Debit,4969924078004898,12/2022,881,YES,1,$15638,09/2012,2012,No
3340,170,Amex,Credit,332511890564170,05/2022,728,YES,1,$11400,06/2007,2007,No
1344,794,Mastercard,Debit,5511781840326939,09/2022,876,YES,1,$12501,02/2014,2014,No
4432,794,Mastercard,Debit (Prepaid),5872869557387766,01/2023,582,YES,1,$71,08/2014,2014,No
3430,794,Mastercard,Debit,5794165239075456,01/2011,465,YES,2,$11164,06/2009,2010,No
4306,1697,Visa,Debit,4048907303086785,09/2021,463,YES,2,$8365,08/2009,2009,No
3023,1697,Visa,Debit,4110479205142550,12/2021,951,YES,2,$17104,05/2009,2010,No
1101,1697,Amex,Credit,338367003904163,12/2013,279,YES,1,$2100,02/2007,2009,No
73,1697,Mastercard,Debit,5683833994969618,04/2006,884,YES,1,$13634,01/2005,2011,No
2746,1697,Mastercard,Debit (Prepaid),5803099724523617,09/2020,930,YES,1,$63,04/2015,2015,No
3295,1697,Mastercard,Debit,5868327296481310,01/2023,32,YES,2,$18721,06/2005,2009,No
3268,573,Amex,Credit,350866149120216,09/2023,265,YES,2,$3400,06/2004,2008,No
1660,1715,Mastercard,Debit,5729617930802602,11/2021,320,NO,1,$6824,02/2020,2020,No
1926,1607,Visa,Credit,4620214760209909,10/2022,406,YES,1,$20700,02/2020,2020,No
2891,1026,Visa,Credit,4683287791246500,05/2018,517,NO,1,$6200,05/2005,2013,No
983,1026,Visa,Debit (Prepaid),4766664432411893,04/2021,545,YES,2,$31,02/2000,2014,No
5398,1026,Visa,Credit,4274713434654848,08/2021,743,YES,1,$1000,11/2003,2009,No
2870,1026,Visa,Debit (Prepaid),4226159572103725,10/2023,756,YES,2,$77,05/2004,2007,No
622,1892,Mastercard,Debit (Prepaid),5119564246293765,06/2023,883,YES,2,$31,01/2020,2020,No
867,1892,Visa,Debit,4913448302190851,06/2020,688,YES,1,$318,01/2020,2020,No
1927,402,Visa,Debit,4946571800021795,04/2023,686,NO,1,$20709,02/2020,2020,No
2536,402,Mastercard,Debit,5332075103527991,10/2022,561,YES,2,$20230,04/2007,2010,No
2698,402,Mastercard,Debit,5299237121049630,10/2023,876,YES,2,$14749,04/2012,2012,No
970,1628,Mastercard,Debit,5855071426646203,09/2022,238,YES,3,$9171,02/1999,2005,No
6082,1628,Amex,Credit,325450874784558,05/2018,496,YES,2,$17400,12/2013,2013,No
3349,553,Mastercard,Debit,5821391213524439,10/2023,652,NO,2,$14475,06/2007,2009,No
1114,1551,Mastercard,Debit,5230397441824610,12/2020,954,YES,2,$15967,02/2007,2009,No
2389,1551,Visa,Debit,4901552848355257,08/2024,325,YES,1,$12250,03/2019,2019,No
5590,1551,Visa,Debit (Prepaid),4841863549456234,04/2024,875,YES,2,$63,11/2009,2009,No
2537,1551,Mastercard,Debit (Prepaid),5938011695949462,08/2023,234,YES,2,$66,04/2007,2010,No
2988,1551,Visa,Credit,4719385621754821,09/2022,503,YES,1,$8500,05/2008,2014,No
4001,1672,Mastercard,Debit (Prepaid),5784144789342929,01/2024,653,NO,1,$65,07/2012,2012,No
1451,1672,Discover,Credit,6839227927848570,02/2020,968,YES,2,$16100,02/2020,2020,No
623,1672,Mastercard,Debit,5837070772426672,12/2020,507,YES,1,$3313,01/2020,2020,No
868,426,Visa,Credit,4945782637783655,01/2020,709,YES,1,$10400,01/2020,2020,No
1661,426,Mastercard,Debit,5848871754957968,06/2021,553,NO,2,$2117,02/2020,2020,No
869,426,Visa,Debit,4808969144268435,02/2020,997,YES,1,$11265,01/2020,2020,No
624,426,Mastercard,Debit,5718188955977060,02/2021,385,YES,3,$5618,01/2020,2020,No
5184,1135,Amex,Credit,376534551118716,06/2022,382,YES,2,$20800,10/2010,2013,No
1419,1135,Amex,Credit,335380246966517,11/2020,42,YES,3,$11700,02/2020,2020,No
870,1135,Visa,Debit,4573117764811951,06/2022,178,YES,1,$33028,01/2020,2020,No
6093,1135,Visa,Debit,4703890283144405,04/2024,233,YES,1,$19830,12/2013,2013,No
4037,1135,Mastercard,Debit,5663749194216135,02/2019,176,YES,1,$22482,07/2015,2015,No
4977,1135,Visa,Credit,4018902833542405,08/2023,755,YES,1,$22400,10/2002,2010,No
3081,1135,Visa,Debit (Prepaid),4850287414377343,10/2024,123,YES,1,$62,05/2010,2012,No
3809,1420,Mastercard,Debit,5506105334909341,01/2008,72,YES,2,$27723,07/2007,2010,No
4258,1420,Mastercard,Credit,5542832924202774,03/2023,210,NO,1,$31800,08/2008,2012,No
1180,1420,Mastercard,Debit,5383684382213654,03/2018,931,YES,1,$16028,02/2009,2009,No
3676,1420,Mastercard,Debit,5085756475637529,01/2021,35,YES,2,$25411,07/2002,2013,No
337,1589,Visa,Debit,4939717188461311,10/2023,395,NO,1,$11912,01/2014,2014,No
4913,1589,Mastercard,Debit,5174537590358880,12/2024,473,YES,2,$13064,09/2017,2017,No
5306,1589,Mastercard,Debit,5693986376592853,10/2016,390,YES,2,$8912,10/2015,2015,No
1149,1002,Mastercard,Debit,5609582366095384,01/2020,292,YES,2,$15962,02/2008,2013,No
1069,1411,Visa,Credit,4048254149559977,11/2020,440,YES,1,$18200,02/2005,2014,No
3778,1411,Mastercard,Debit,5119838138946124,08/2016,162,YES,2,$3450,07/2006,2014,No
4700,1411,Visa,Debit,4698652103391033,05/2021,88,YES,1,$3450,09/2008,2016,No
5761,1411,Mastercard,Debit,5631140574725941,11/2023,370,YES,1,$39598,12/1999,2006,No
1368,1654,Mastercard,Debit,5041427711902777,01/2022,748,YES,1,$36502,02/2016,2016,No
2915,1654,Visa,Credit,4757921989009514,10/2023,921,YES,1,$14900,05/2006,2014,No
5257,1654,Mastercard,Credit,5871669086673415,09/2020,698,YES,1,$11800,10/2012,2012,No
1200,1654,Amex,Credit,333081160230544,06/2024,480,YES,1,$14000,02/2010,2012,No
4276,1654,Visa,Credit,4897401691817585,05/2022,951,YES,2,$16000,08/2008,2009,No
2189,1330,Mastercard,Debit,5075163198448769,10/2022,30,YES,2,$32557,03/2008,2008,No
6045,1330,Mastercard,Debit,5471442279898272,02/2021,537,NO,1,$21820,12/2011,2011,No
4579,1330,Mastercard,Debit,5728056480439167,06/2024,992,YES,2,$14448,09/2005,2011,No
5123,790,Mastercard,Debit,5112985372677713,08/2022,62,YES,2,$19038,10/2008,2010,No
3350,790,Mastercard,Debit,5422967140573110,03/2012,803,YES,1,$23632,06/2007,2009,No
3275,552,Mastercard,Debit,5115906061769120,12/2022,219,YES,2,$18627,06/2004,2010,No
3641,139,Mastercard,Debit (Prepaid),5027092702312429,08/2021,52,YES,1,$86,06/2019,2019,No
5705,139,Visa,Debit,4940574343090024,12/2014,702,YES,1,$18944,11/2014,2014,No
87,139,Visa,Debit,4276460060200386,08/2022,264,YES,1,$20962,01/2005,2011,No
3276,139,Mastercard,Debit (Prepaid),5271307942784936,02/2016,888,YES,1,$86,06/2004,2006,No
6104,1280,Amex,Credit,360424769741306,10/2021,352,NO,2,$6000,12/2015,2015,No
3604,883,Amex,Credit,364278996069965,02/2020,191,YES,1,$12500,06/2016,2016,No
5302,359,Amex,Credit,364647060276955,04/2020,223,YES,1,$17200,10/2015,2015,No
2331,359,Mastercard,Debit,5012576433104478,01/2015,411,YES,1,$31163,03/2014,2014,No
3567,359,Mastercard,Debit (Prepaid),5317204750431758,05/2024,412,YES,1,$59,06/2013,2013,No
2489,359,Mastercard,Credit,5757079020713035,06/2024,544,NO,1,$13500,04/2005,2009,No
3024,1921,Visa,Credit,4297525095541797,05/2022,49,YES,2,$8900,05/2009,2010,No
3810,1921,Mastercard,Credit,5454401798231056,12/2024,360,YES,1,$2900,07/2007,2012,No
1181,1921,Mastercard,Debit (Prepaid),5403639313421706,04/2020,283,YES,2,$89,02/2009,2009,No
5137,651,Visa,Credit,4578235631297148,09/2023,285,YES,2,$5200,10/2008,2009,No
5570,557,Mastercard,Debit,5755010791716629,04/2022,497,YES,2,$6090,11/2009,2011,No
338,1071,Visa,Debit,4177638630189991,11/2020,393,YES,1,$31072,01/2014,2014,No
1420,1071,Amex,Credit,326436217704163,06/2023,879,YES,2,$11200,02/2020,2020,No
1662,1071,Mastercard,Debit (Prepaid),5799877051065572,02/2020,466,YES,1,$38,02/2020,2020,No
74,1175,Mastercard,Debit,5479439443272548,11/2010,248,YES,2,$10670,01/2005,2009,No
5067,1175,Visa,Credit,4503231152263501,02/2024,728,YES,2,$5900,10/2006,2014,No
4904,1175,Amex,Credit,354026281245694,09/2017,67,YES,2,$7600,09/2017,2017,No
5341,1175,Mastercard,Debit (Prepaid),5117972120762088,05/2022,969,YES,1,$95,10/2019,2019,No
2132,1175,Visa,Credit,4909834750137607,04/2023,264,NO,1,$5100,03/2006,2006,No
4627,1175,Visa,Debit,4708121064103290,12/2020,26,YES,1,$1753,09/2006,2012,No
116,1175,Visa,Debit,4887547650218596,03/2024,281,YES,2,$8427,01/2006,2014,No
5914,1936,Visa,Debit,4653215018449189,09/2014,624,YES,1,$27006,12/2007,2007,No
3006,1936,Mastercard,Debit,5454198029567960,08/2023,161,YES,1,$34348,05/2009,2010,No
5531,1936,Mastercard,Debit,5278876115993600,12/2008,948,YES,1,$25659,11/2008,2011,No
2264,1936,Visa,Credit,4844646610537453,08/2020,174,YES,2,$14500,03/2010,2010,No
5551,1936,Visa,Credit,4343987004496524,09/2024,81,YES,1,$16400,11/2008,2008,No
3825,182,Visa,Debit,4166845388863489,09/2020,285,YES,2,$9418,07/2007,2007,No
980,182,Mastercard,Debit,5021195779307065,07/2000,818,YES,1,$20677,02/2000,2011,No
5532,468,Mastercard,Debit,5407924790398155,08/2021,69,YES,1,$21900,11/2008,2011,No
4705,468,Amex,Credit,338642228553287,08/2024,678,NO,2,$13100,09/2009,2009,No
3450,1651,Visa,Credit,4274011202694035,06/2022,289,YES,2,$25400,06/2009,2012,No
4181,1651,Mastercard,Debit,5092747474352987,02/2011,356,YES,2,$21177,08/2006,2007,No
1663,1714,Mastercard,Credit,5121470572571848,06/2022,529,YES,1,$20700,02/2020,2020,No
1421,1714,Amex,Credit,310441130576257,04/2024,394,YES,2,$12600,02/2020,2020,No
5533,1839,Mastercard,Debit,5960113726065282,12/2008,880,NO,2,$15122,11/2008,2010,No
339,1585,Visa,Debit,4915076647608173,08/2023,63,NO,1,$14708,01/2014,2014,No
2721,1585,Visa,Debit,4535134357521443,03/2022,877,YES,2,$19197,04/2013,2013,No
6103,1585,Mastercard,Debit,5325994058715063,04/2022,617,YES,1,$14830,12/2014,2014,No
4498,1245,Mastercard,Debit,5709693631749938,10/2021,320,YES,1,$6631,09/1999,2012,No
6008,1245,Mastercard,Debit,5774873617908688,08/2024,550,YES,1,$13910,12/2010,2016,No
4873,1245,Mastercard,Credit,5352138305305282,05/2024,190,YES,2,$6900,09/2014,2014,No
5347,1245,Mastercard,Debit,5152221647441116,10/2020,628,YES,1,$19955,11/1994,2007,No
5675,1245,Mastercard,Debit (Prepaid),5318319036148549,08/2024,577,YES,2,$66,11/2012,2012,No
3451,1245,Visa,Credit,4110883178370891,04/2024,317,YES,1,$9900,06/2009,2009,No
4759,732,Discover,Credit,6457800663577684,01/2012,285,YES,1,$9200,09/2010,2010,No
5200,732,Mastercard,Debit,5810725153736837,05/2022,279,YES,1,$9420,10/2010,2012,No
1115,732,Mastercard,Debit (Prepaid),5486503850400569,05/2021,264,NO,2,$49,02/2007,2011,No
5948,732,Visa,Debit,4023270767899228,04/2020,32,YES,2,$18535,12/2008,2008,No
5220,732,Visa,Debit,4442324693688145,09/2023,130,YES,1,$10104,10/2010,2015,No
46,732,Visa,Debit (Prepaid),4820966230615076,11/2022,662,YES,2,$63,01/2003,2010,No
625,342,Mastercard,Debit,5550802323458257,09/2022,862,YES,1,$61407,01/2020,2020,No
2303,476,Mastercard,Credit,5187732819891507,12/2014,87,YES,3,$10100,03/2012,2012,No
1070,476,Visa,Debit,4385795693863379,06/2024,806,YES,2,$31535,02/2005,2009,No
5684,476,Mastercard,Debit,5531706766680785,08/2015,158,YES,1,$21282,11/2013,2013,No
2666,164,Visa,Credit,4141753158398487,03/2022,11,YES,1,$5100,04/2010,2011,No
3210,164,Mastercard,Debit,5220177364102104,02/2020,680,YES,1,$14103,06/1999,2008,No
3748,164,Visa,Debit,4984493732494807,07/2022,688,YES,2,$21847,07/2005,2011,No
5272,164,Mastercard,Debit,5175150411772712,09/2020,502,YES,1,$28425,10/2013,2013,No
871,539,Visa,Debit,4236028748423167,02/2020,721,YES,1,$4087,01/2020,2020,No
3648,40,Amex,Credit,389912068048719,09/2023,269,YES,2,$8200,07/1998,2011,No
2437,40,Visa,Debit,4299508349741779,09/2021,579,YES,2,$1462,04/2002,2013,No
1289,40,Visa,Debit (Prepaid),4569310605904110,07/2021,990,YES,2,$58,02/2011,2011,No
2011,40,Mastercard,Debit,5488342944613905,03/2011,880,YES,2,$142,03/1999,2014,No
4400,1,Visa,Debit,4843491272960882,01/2017,625,YES,1,$18105,08/2012,2012,No
3682,1,Visa,Credit,4417513283605637,04/2014,84,YES,1,$10900,07/2002,2013,No
4652,1,Visa,Credit,4419924074647230,12/2021,1,NO,1,$12800,09/2007,2011,No
288,272,Visa,Debit,4058050157220596,03/2020,102,YES,1,$2670,01/2011,2011,No
3120,272,Mastercard,Credit,5873495069998579,10/2018,162,YES,2,$14700,05/2012,2012,No
626,272,Mastercard,Debit (Prepaid),5808136548740017,07/2023,131,YES,1,$100,01/2020,2020,No
627,521,Mastercard,Debit,5351705189279027,12/2021,895,YES,2,$1680,01/2020,2020,No
4890,988,Visa,Debit,4574140981154350,08/2016,627,YES,1,$18579,09/2015,2015,No
3935,988,Mastercard,Credit,5595598905079193,09/2021,15,YES,1,$13200,07/2010,2010,No
1422,988,Amex,Credit,381186607769548,04/2023,440,YES,2,$1900,02/2020,2020,No
4384,988,Visa,Credit,4844474344137395,07/2024,601,YES,2,$17100,08/2011,2011,No
3158,660,Visa,Debit,4522536096309018,10/2015,832,NO,1,$16820,05/2014,2014,No
5185,660,Amex,Credit,340488847692793,02/2022,91,YES,1,$12000,10/2010,2014,No
2343,1381,Mastercard,Debit,5936146704569186,10/2018,616,YES,1,$21357,03/2015,2015,No
3738,1381,Mastercard,Debit,5382896062305963,11/2022,543,YES,1,$22964,07/2005,2011,No
628,1381,Mastercard,Debit,5063833404835994,12/2024,954,YES,1,$16769,01/2020,2020,No
5635,1381,Visa,Credit,4677022173671023,06/2016,438,YES,1,$10100,11/2010,2010,No
2722,184,Visa,Debit,4266071650368100,12/2024,345,YES,1,$20773,04/2013,2013,No
2475,184,Amex,Credit,337714799695315,01/2022,540,YES,1,$15300,04/2005,2012,No
3936,184,Mastercard,Debit,5758058384603555,01/2023,365,YES,2,$11160,07/2010,2010,No
3211,184,Mastercard,Debit (Prepaid),5279859317968599,12/2022,265,YES,2,$110,06/1999,2017,No
4800,184,Visa,Debit,4762407160723213,06/2024,115,YES,2,$8766,09/2010,2020,No
4935,184,Mastercard,Debit (Prepaid),5231369185894594,01/2021,156,YES,2,$95,10/1998,2012,No
4701,1183,Visa,Credit,4985248597765518,11/2020,814,YES,2,$9100,09/2008,2015,No
4727,1183,Mastercard,Debit,5983398661297116,10/2010,300,YES,2,$15441,09/2009,2009,No
2858,1183,Mastercard,Debit,5382214816700100,04/2019,291,YES,2,$12021,05/2004,2014,No
4211,1183,Mastercard,Debit,5662897470767553,05/2023,180,YES,1,$8887,08/2007,2014,No
2279,905,Mastercard,Debit (Prepaid),5342080744210119,05/2023,335,YES,1,$77,03/2011,2011,No
5053,905,Mastercard,Credit,5957980518521489,07/2024,963,YES,1,$22500,10/2006,2008,No
5087,905,Mastercard,Debit,5932193694740182,02/2010,963,YES,1,$19600,10/2007,2015,No
4329,905,Mastercard,Debit,5166666850423125,09/2020,693,YES,2,$40019,08/2010,2017,No
53,905,Mastercard,Debit,5360731476529064,12/2023,898,NO,2,$64321,01/2004,2007,No
3587,419,Visa,Debit,4298987544338030,03/2020,757,YES,1,$16731,06/2014,2014,No
3854,419,Mastercard,Credit,5398766323081099,06/2022,391,YES,2,$8800,07/2008,2008,No
3792,419,Visa,Debit,4514910575649849,07/2019,398,YES,1,$12764,07/2006,2009,No
4111,419,Visa,Debit,4224737440603281,02/2022,580,NO,1,$7943,08/2002,2005,No
3284,419,Visa,Debit,4580608927025365,01/2007,312,YES,2,$18089,06/2004,2009,No
433,239,Discover,Credit,6640823761249853,01/2020,41,YES,1,$13800,01/2020,2020,No
872,239,Visa,Debit,4808189634285184,02/2020,6,YES,2,$20134,01/2020,2020,No
629,239,Mastercard,Debit (Prepaid),5675120465436915,03/2021,779,YES,2,$55,01/2020,2020,No
630,239,Mastercard,Debit,5595112515226586,02/2020,994,YES,2,$9279,01/2020,2020,No
1664,239,Mastercard,Debit,5615383905529869,08/2021,586,NO,2,$21449,02/2020,2020,No
5230,1241,Discover,Credit,6694401699327793,12/2011,712,YES,1,$16500,10/2011,2011,No
3501,1241,Visa,Debit,4617983811742101,03/2023,469,YES,2,$9335,06/2010,2010,No
3724,1241,Visa,Debit,4041929159891556,04/2023,622,YES,2,$14079,07/2004,2015,No
1928,383,Visa,Debit,4448354145874788,02/2020,333,YES,1,$10367,02/2020,2020,No
3686,383,Amex,Credit,329374832925921,05/2024,926,YES,1,$8200,07/2003,2012,No
1092,383,Mastercard,Debit,5932626353957306,06/2020,709,YES,2,$13350,02/2006,2011,No
985,1816,Amex,Credit,346838160027794,11/2020,335,YES,1,$10200,02/2001,2011,No
182,1816,Visa,Debit,4646403746633735,04/2015,115,YES,1,$22648,01/2008,2015,No
275,1501,Mastercard,Debit,5365244955303244,03/2020,523,NO,1,$17717,01/2011,2011,No
3683,1501,Visa,Credit,4841107746635167,02/2014,91,YES,1,$8300,07/2002,2013,No
3872,1501,Visa,Debit,4983998587312958,01/2009,204,YES,2,$25719,07/2008,2010,No
3855,497,Mastercard,Credit,5301383536207357,09/2022,114,YES,1,$13200,07/2008,2017,No
3198,497,Visa,Credit,4627450737727003,03/2019,306,YES,2,$12500,05/2017,2017,No
3879,497,Amex,Credit,314069788408541,10/2019,760,YES,1,$15400,07/2009,2017,No
1452,497,Discover,Credit,6743630812425986,02/2020,577,YES,2,$13900,02/2020,2020,No
2829,497,Mastercard,Debit,5019087087012500,03/2020,735,YES,1,$16681,05/2002,2011,No
3452,497,Visa,Credit,4995171731187347,07/2024,745,YES,1,$11800,06/2009,2012,No
873,893,Visa,Debit (Prepaid),4093550614245542,09/2021,874,YES,1,$57,01/2020,2020,No
1665,893,Mastercard,Debit,5369571154373540,04/2021,867,YES,2,$10573,02/2020,2020,No
1929,893,Visa,Debit,4039007832059779,04/2022,99,YES,1,$17499,02/2020,2020,No
5862,44,Mastercard,Debit,5867037533677009,09/2020,272,YES,1,$20015,12/2006,2006,No
2932,44,Mastercard,Debit,5336725167428422,10/2020,773,YES,2,$9707,05/2007,2009,No
5748,44,Mastercard,Credit,5384043758789033,05/2022,151,YES,2,$3400,12/1992,2007,No
4401,661,Amex,Credit,346401453739759,07/2023,552,YES,1,$5300,08/2013,2013,No
5710,661,Mastercard,Debit,5742781603234912,03/2018,376,YES,2,$22789,11/2015,2015,No
1345,661,Mastercard,Debit,5468889618070155,03/2024,110,YES,2,$13193,02/2014,2014,No
3731,939,Discover,Credit,6329791307366566,09/2023,617,YES,1,$1700,07/2005,2010,No
2028,939,Visa,Credit,4139421068502757,12/2017,782,YES,1,$9000,03/2001,2009,No
276,947,Mastercard,Debit (Prepaid),5337242427884909,07/2020,389,YES,2,$79,01/2011,2011,No
5534,947,Mastercard,Debit (Prepaid),5909236244923272,01/2019,964,YES,1,$87,11/2008,2008,No
2620,947,Visa,Debit,4812303101695566,11/2017,113,YES,2,$11254,04/2009,2009,No
2552,947,Visa,Debit,4005670530527551,03/2023,434,NO,1,$11344,04/2007,2007,No
75,1749,Mastercard,Debit (Prepaid),5535901079667192,02/2020,480,NO,1,$50,01/2005,2013,No
229,1749,Mastercard,Debit,5793881452789121,06/2019,784,YES,2,$1213,01/2010,2010,No
3551,385,Mastercard,Debit,5399594843051418,08/2023,813,NO,1,$29219,06/2012,2012,No
1321,385,Mastercard,Debit,5494762880839686,03/2020,915,YES,1,$17907,02/2013,2013,No
2289,385,Visa,Debit,4874419326645327,10/2023,768,YES,2,$24298,03/2011,2011,No
5124,385,Mastercard,Credit,5785799753329600,07/2023,527,YES,1,$11700,10/2008,2011,No
973,385,Visa,Debit,4145833750383667,07/2003,790,YES,2,$16227,02/1999,2015,No
2871,385,Visa,Debit,4573674903451245,12/2021,611,YES,2,$7495,05/2004,2005,No
1290,385,Visa,Debit,4972542983783758,03/2020,383,YES,2,$2210,02/2011,2014,No
874,67,Visa,Credit,4072857770457665,06/2022,889,YES,2,$17300,01/2020,2020,No
1666,67,Mastercard,Debit,5118561237234384,08/2021,568,YES,2,$3334,02/2020,2020,No
1226,1298,Mastercard,Debit,5818148628470967,02/2024,296,NO,2,$10040,02/2010,2010,No
5221,1298,Visa,Credit,4657798649903405,06/2024,703,YES,2,$8500,10/2010,2018,No
2386,913,Mastercard,Debit,5714757950966275,09/2020,805,YES,1,$11646,03/2019,2019,No
3110,913,Visa,Credit,4526538061468985,03/2020,180,YES,1,$6900,05/2011,2011,No
5899,913,Mastercard,Debit,5986384191582569,10/2014,786,YES,2,$8230,12/2007,2014,No
2933,1634,Mastercard,Credit,5720852309018318,11/2023,885,YES,1,$4400,05/2007,2014,No
2464,1634,Mastercard,Debit,5524436846278703,07/2020,697,YES,2,$8638,04/2004,2014,No
2245,1634,Discover,Credit,6268030188636337,09/2020,717,YES,2,$4700,03/2010,2011,No
4743,1634,Visa,Credit,4203303995031482,01/2024,367,YES,2,$4100,09/2009,2009,No
1071,804,Visa,Credit,4302044080999932,11/2020,699,YES,1,$8900,02/2005,2010,No
5986,804,Visa,Debit,4039102830415529,04/2017,14,YES,1,$3905,12/2009,2010,No
17,804,Visa,Debit,4214048661117547,07/2022,799,YES,2,$18744,01/2000,2010,No
213,804,Visa,Credit,4108680950969751,08/2012,988,NO,2,$5400,01/2009,2011,No
2553,804,Visa,Debit,4554800858688588,11/2011,867,NO,1,$14507,04/2007,2010,No
3602,1703,Visa,Credit,4562875268182118,02/2020,630,YES,2,$8700,06/2015,2015,No
2969,1703,Mastercard,Credit,5745606898714105,06/2022,753,YES,2,$10600,05/2008,2019,No
6078,1741,Visa,Debit,4921241302048112,10/2023,631,YES,1,$11510,12/2012,2012,No
5571,1741,Mastercard,Debit,5427223810289124,06/2013,962,YES,1,$15765,11/2009,2009,No
3025,1741,Visa,Debit (Prepaid),4148892255805747,02/2023,546,YES,1,$56,05/2009,2010,No
1097,1741,Visa,Credit,4328552729246712,12/2021,102,YES,1,$7300,02/2006,2013,No
1360,1741,Visa,Credit,4238757840498542,12/2022,551,YES,2,$8500,02/2015,2015,No
3037,1741,Amex,Credit,345841340861008,08/2014,854,YES,1,$7500,05/2010,2011,No
2595,1741,Amex,Credit,376643401959954,04/2022,75,YES,2,$5900,04/2009,2009,No
2235,1741,Visa,Credit,4273861353237930,11/2021,246,YES,1,$13600,03/2009,2013,No
5465,1741,Mastercard,Credit,5955551281858493,01/2024,860,YES,2,$10700,11/2006,2010,No
4504,766,Mastercard,Debit,5981688151498054,04/2023,148,NO,1,$6424,09/2000,2012,No
4499,766,Visa,Debit,4093339040695481,08/2020,907,YES,2,$14248,09/1999,2010,No
2356,766,Mastercard,Credit,5341478430944116,06/2016,222,YES,2,$5400,03/2016,2016,No
3811,472,Mastercard,Debit,5694959357776627,11/2023,837,YES,2,$13448,07/2007,2011,No
3007,472,Mastercard,Debit (Prepaid),5761593258077977,01/2020,590,YES,2,$44,05/2009,2013,No
3826,472,Visa,Credit,4956561609097121,02/2020,521,YES,2,$11300,07/2007,2007,No
